event_id,user_id,session_id,timestamp,query_text,query_length,search_variant,result_count,latency_ms,top_result_similarity_score
SU00143_10_SESS_U00143_10_0_0,U00143,SESS_U00143_10_0,2026-06-11 17:37:00,somthing for a gift,4,legacy,8,96.0,0.5934
SU00144_10_SESS_U00144_10_0_0,U00144,SESS_U00144_10_0,2026-06-11 21:19:00,earbuds,1,legacy,6,116.0,0.5115
SU00148_10_SESS_U00148_10_0_0,U00148,SESS_U00148_10_0,2026-06-11 21:35:00,minimalist journal,2,legacy,8,108.0,0.5993
SU00152_10_SESS_U00152_10_0_0,U00152,SESS_U00152_10_0,2026-06-11 19:47:00,cheap blender,2,legacy,6,124.5,0.5882
SU00152_10_SESS_U00152_10_0_1,U00152,SESS_U00152_10_0,2026-06-11 18:03:00,cheap sleeping bag,3,legacy,7,90.3,0.5751
SU00152_10_SESS_U00152_10_1_0,U00152,SESS_U00152_10_1,2026-06-11 07:55:00,handmade photo frame,3,legacy,8,56.1,0.5129
SU00153_10_SESS_U00153_10_0_0,U00153,SESS_U00153_10_0,2026-06-11 12:38:00,charging cable noise-cnacelling,3,ai_semantic,8,197.2,0.6453999876976013
SU00153_10_SESS_U00153_10_0_1,U00153,SESS_U00153_10_0,2026-06-11 08:21:00,cheap hiking boots,3,ai_semantic,8,168.9,0.7289999723434448
SU00154_10_SESS_U00154_10_0_0,U00154,SESS_U00154_10_0,2026-06-11 07:06:00,gift hiking boots,3,ai_semantic,8,190.8,0.7329000234603882
SU00154_10_SESS_U00154_10_0_1,U00154,SESS_U00154_10_0,2026-06-11 17:23:00,engraved keychain for hiking,4,ai_semantic,8,124.2,0.7196000218391418
SU00159_10_SESS_U00159_10_0_0,U00159,SESS_U00159_10_0,2026-06-11 13:55:00,non-stick blender for rain,4,ai_semantic,8,166.0,0.5720999836921692
SU00159_10_SESS_U00159_10_1_0,U00159,SESS_U00159_10_1,2026-06-11 20:24:00,gift knife set,3,ai_semantic,8,232.2,0.6309000253677368
SU00167_10_SESS_U00167_10_0_0,U00167,SESS_U00167_10_0,2026-06-11 15:28:00,somthing for winter,3,ai_semantic,8,238.4,0.4092999994754791
SU00167_10_SESS_U00167_10_0_1,U00167,SESS_U00167_10_0,2026-06-11 14:33:00,cheap phtoo frame,3,ai_semantic,8,206.2,0.4952999949455261
SU00175_10_SESS_U00175_10_0_0,U00175,SESS_U00175_10_0,2026-06-11 14:48:00,somthing for the office,4,legacy,8,81.8,0.5952
SU00180_10_SESS_U00180_10_0_0,U00180,SESS_U00180_10_0,2026-06-11 15:01:00,steel knife set under 50 dollars,6,legacy,8,106.3,0.5718
SU00180_10_SESS_U00180_10_0_1,U00180,SESS_U00180_10_0,2026-06-11 11:45:00,backpack under 50 dollars,4,legacy,6,47.7,0.5672
SU00181_10_SESS_U00181_10_0_0,U00181,SESS_U00181_10_0,2026-06-11 15:11:00,somthing for cmaping,3,ai_semantic,8,189.9,0.21559999883174896
SU00181_10_SESS_U00181_10_0_1,U00181,SESS_U00181_10_0,2026-06-11 21:24:00,fleece-lined jacket,2,ai_semantic,8,150.2,0.8891000151634216
SU00194_10_SESS_U00194_10_0_0,U00194,SESS_U00194_10_0,2026-06-11 07:41:00,best power bank for hiking,5,ai_semantic,8,146.5,0.6805999875068665
SU00194_10_SESS_U00194_10_0_1,U00194,SESS_U00194_10_0,2026-06-11 22:46:00,somthing for my mom,4,ai_semantic,8,198.1,0.14970000088214874
SU00195_10_SESS_U00195_10_0_0,U00195,SESS_U00195_10_0,2026-06-11 21:09:00,best hammokc for rain,4,ai_semantic,8,169.8,0.7059999704360962
SU00195_10_SESS_U00195_10_1_0,U00195,SESS_U00195_10_1,2026-06-11 17:19:00,weatherproof sleeping bag for hiking,5,ai_semantic,8,234.8,0.694100022315979
SU00203_10_SESS_U00203_10_0_0,U00203,SESS_U00203_10_0,2026-06-11 20:33:00,headphones,1,legacy,6,76.5,0.5947
SU00203_10_SESS_U00203_10_1_0,U00203,SESS_U00203_10_1,2026-06-11 09:32:00,backpack,1,legacy,6,79.8,0.5858
SU00203_10_SESS_U00203_10_1_1,U00203,SESS_U00203_10_1,2026-06-11 09:47:00,somthing for rain,3,legacy,8,62.5,0.5829
SU00205_10_SESS_U00205_10_0_0,U00205,SESS_U00205_10_0,2026-06-11 15:18:00,knife set,2,legacy,8,92.9,0.5952
SU00205_10_SESS_U00205_10_0_1,U00205,SESS_U00205_10_0,2026-06-11 12:05:00,backpack under 50 dollars,4,legacy,6,86.9,0.4617
SU00206_10_SESS_U00206_10_0_0,U00206,SESS_U00206_10_0,2026-06-11 13:12:00,sleeping bag,2,ai_semantic,8,224.3,0.7472000122070312
SU00206_10_SESS_U00206_10_1_0,U00206,SESS_U00206_10_1,2026-06-11 09:29:00,cheap desk ornament,3,ai_semantic,8,182.1,0.7311999797821045
SU00206_10_SESS_U00206_10_1_1,U00206,SESS_U00206_10_1,2026-06-11 13:12:00,best earbuds for gym,4,ai_semantic,8,141.1,0.6147000193595886
SU00207_10_SESS_U00207_10_0_0,U00207,SESS_U00207_10_0,2026-06-11 22:40:00,photo frame,2,legacy,6,76.7,0.557
SU00215_10_SESS_U00215_10_0_0,U00215,SESS_U00215_10_0,2026-06-11 15:04:00,cheap charging cable,3,legacy,6,118.5,0.5189
SU00217_10_SESS_U00217_10_0_0,U00217,SESS_U00217_10_0,2026-06-11 10:17:00,backpack ultrailght,2,legacy,6,86.4,0.599
SU00217_10_SESS_U00217_10_0_1,U00217,SESS_U00217_10_0,2026-06-11 21:24:00,backpack under 50 dollars,4,legacy,6,83.6,0.5653
SU00220_10_SESS_U00220_10_0_0,U00220,SESS_U00220_10_0,2026-06-11 13:30:00,wireless smartwatch,2,ai_semantic,8,187.7,0.798799991607666
SU00222_10_SESS_U00222_10_0_0,U00222,SESS_U00222_10_0,2026-06-11 12:25:00,runinng shoes,2,legacy,8,72.8,0.5639
SU00224_10_SESS_U00224_10_0_0,U00224,SESS_U00224_10_0,2026-06-11 22:42:00,electric cookware set for rain,5,ai_semantic,8,124.8,0.6456999778747559
SU00227_10_SESS_U00227_10_0_0,U00227,SESS_U00227_10_0,2026-06-11 16:48:00,power bank bluetooht,3,legacy,6,67.3,0.5701
SU00228_10_SESS_U00228_10_0_0,U00228,SESS_U00228_10_0,2026-06-11 18:43:00,sandals,1,legacy,4,96.7,0.5683
SU00234_10_SESS_U00234_10_0_0,U00234,SESS_U00234_10_0,2026-06-11 07:54:00,winter boots isnulated,3,ai_semantic,8,177.8,0.6976000070571899
SU00234_10_SESS_U00234_10_0_1,U00234,SESS_U00234_10_0,2026-06-11 10:28:00,handmade photo fraem,3,ai_semantic,8,179.9,0.571399986743927
SU00237_10_SESS_U00237_10_0_0,U00237,SESS_U00237_10_0,2026-06-11 17:09:00,somthing for hiking,3,legacy,8,90.0,0.5771
SU00239_10_SESS_U00239_10_0_0,U00239,SESS_U00239_10_0,2026-06-11 16:59:00,gift backpack,2,legacy,8,113.9,0.5986
SU00241_10_SESS_U00241_10_0_0,U00241,SESS_U00241_10_0,2026-06-11 18:59:00,rnuning shoes,2,legacy,8,87.4,0.5896
SU00244_10_SESS_U00244_10_0_0,U00244,SESS_U00244_10_0,2026-06-11 09:04:00,somthing for gym,3,legacy,8,76.2,0.5851
SU00244_10_SESS_U00244_10_0_1,U00244,SESS_U00244_10_0,2026-06-11 12:25:00,cletas under 50 dollars,4,legacy,0,82.6,
SU00245_10_SESS_U00245_10_0_0,U00245,SESS_U00245_10_0,2026-06-11 21:50:00,camp stove undre 50 dollars,5,legacy,6,106.3,0.5821
SU00249_10_SESS_U00249_10_0_0,U00249,SESS_U00249_10_0,2026-06-11 07:03:00,cheap sweater,2,legacy,7,133.0,0.5728
SU00249_10_SESS_U00249_10_0_1,U00249,SESS_U00249_10_0,2026-06-11 10:18:00,cooler foldable,2,legacy,8,123.1,0.5677
SU00250_10_SESS_U00250_10_0_0,U00250,SESS_U00250_10_0,2026-06-11 14:31:00,camp stove,2,ai_semantic,8,178.6,0.7462000250816345
SU00250_10_SESS_U00250_10_0_1,U00250,SESS_U00250_10_0,2026-06-11 10:33:00,best loafers for camping,4,ai_semantic,8,185.5,0.6733999848365784
SU00252_10_SESS_U00252_10_0_0,U00252,SESS_U00252_10_0,2026-06-11 15:15:00,cheap sneakers,2,ai_semantic,8,249.6,0.6583999991416931
SU00253_10_SESS_U00253_10_0_0,U00253,SESS_U00253_10_0,2026-06-11 14:39:00,mixing bowl under 50 dollars,5,legacy,5,124.1,0.4925
SU00254_10_SESS_U00254_10_0_0,U00254,SESS_U00254_10_0,2026-06-11 08:42:00,personalized gift box set for hiking,6,legacy,8,57.6,0.5742
SU00254_10_SESS_U00254_10_0_1,U00254,SESS_U00254_10_0,2026-06-11 14:10:00,gift camp stove,3,legacy,8,96.8,0.4497
SU00254_10_SESS_U00254_10_1_0,U00254,SESS_U00254_10_1,2026-06-11 10:53:00,earbuds under 50 dollars,4,legacy,6,94.6,0.5986
SU00254_10_SESS_U00254_10_1_1,U00254,SESS_U00254_10_1,2026-06-11 14:24:00,sleeping bag copmact,3,legacy,7,133.2,0.5619
SU00254_10_SESS_U00254_10_1_2,U00254,SESS_U00254_10_1,2026-06-11 21:35:00,cheap sweater,2,legacy,7,109.5,0.5471
SU00257_10_SESS_U00257_10_0_0,U00257,SESS_U00257_10_0,2026-06-11 10:23:00,somthing for gym,3,ai_semantic,8,201.3,0.29350000619888306
SU00260_10_SESS_U00260_10_0_0,U00260,SESS_U00260_10_0,2026-06-11 21:16:00,cheap earbuds,2,legacy,6,124.6,0.5977
SU00260_10_SESS_U00260_10_0_1,U00260,SESS_U00260_10_0,2026-06-11 07:42:00,best beanie for winter,4,legacy,8,113.5,0.5429
SU00260_10_SESS_U00260_10_0_2,U00260,SESS_U00260_10_0,2026-06-11 12:36:00,hiking boots waterrpoof,3,legacy,8,32.7,0.5741
SU00262_10_SESS_U00262_10_0_0,U00262,SESS_U00262_10_0,2026-06-11 15:06:00,somthing for rain,3,legacy,8,69.4,0.5985
SU00263_10_SESS_U00263_10_0_0,U00263,SESS_U00263_10_0,2026-06-11 07:32:00,gift hoodie,2,legacy,8,116.7,0.5986
SU00265_10_SESS_U00265_10_0_0,U00265,SESS_U00265_10_0,2026-06-11 15:53:00,gift loafers,2,legacy,8,84.5,0.5998
SU00265_10_SESS_U00265_10_0_1,U00265,SESS_U00265_10_0,2026-06-11 22:59:00,slip-on witner boots,3,legacy,8,99.2,0.5762
SU00265_10_SESS_U00265_10_0_2,U00265,SESS_U00265_10_0,2026-06-11 18:10:00,minimalist desk ornament,3,legacy,8,62.6,0.5658
SU00266_10_SESS_U00266_10_0_0,U00266,SESS_U00266_10_0,2026-06-11 21:44:00,best blender for travel,4,legacy,8,96.3,0.5498
SU00280_10_SESS_U00280_10_0_0,U00280,SESS_U00280_10_0,2026-06-11 12:12:00,nois-ecancelling charging cable,3,legacy,6,109.7,0.5972
SU00280_10_SESS_U00280_10_0_1,U00280,SESS_U00280_10_0,2026-06-11 19:30:00,gift box set rusitc,4,legacy,8,63.1,0.5948
SU00280_10_SESS_U00280_10_0_2,U00280,SESS_U00280_10_0,2026-06-11 08:23:00,insulated hiking boots for gym,5,legacy,8,68.1,0.5146
SU00286_10_SESS_U00286_10_0_0,U00286,SESS_U00286_10_0,2026-06-11 09:28:00,cleats,1,ai_semantic,8,178.2,0.7260000109672546
SU00288_10_SESS_U00288_10_0_0,U00288,SESS_U00288_10_0,2026-06-11 09:24:00,best steel mixing bowl for camping,6,legacy,8,80.7,0.4811
SU00288_10_SESS_U00288_10_0_1,U00288,SESS_U00288_10_0,2026-06-11 12:20:00,soft hodoie for the office,5,legacy,8,82.5,0.5827
SU00288_10_SESS_U00288_10_0_2,U00288,SESS_U00288_10_0,2026-06-11 10:26:00,running shoes hgih-top,3,legacy,8,124.2,0.5722
SU00292_10_SESS_U00292_10_0_0,U00292,SESS_U00292_10_0,2026-06-11 13:21:00,sleeping bag,2,legacy,7,72.6,0.5388
SU00292_10_SESS_U00292_10_0_1,U00292,SESS_U00292_10_0,2026-06-11 13:54:00,gift webcam,2,legacy,8,76.1,0.5731
SU00292_10_SESS_U00292_10_0_2,U00292,SESS_U00292_10_0,2026-06-11 21:28:00,tent under 50 dollars,4,legacy,7,100.1,0.5565
SU00294_10_SESS_U00294_10_0_0,U00294,SESS_U00294_10_0,2026-06-11 10:33:00,camp stove insualted,3,legacy,6,113.9,0.5665
SU00295_10_SESS_U00295_10_0_0,U00295,SESS_U00295_10_0,2026-06-11 17:44:00,minimalist gift box set,4,ai_semantic,8,196.2,0.8899999856948853
SU00298_10_SESS_U00298_10_0_0,U00298,SESS_U00298_10_0,2026-06-11 16:16:00,foldable coolre for gym,4,legacy,8,107.3,0.5963
SU00300_10_SESS_U00300_10_0_0,U00300,SESS_U00300_10_0,2026-06-11 20:50:00,tent waetherproof,2,ai_semantic,8,198.5,0.6162999868392944
SU00301_10_SESS_U00301_10_0_0,U00301,SESS_U00301_10_0,2026-06-11 13:43:00,ceramic knife set for camping,5,legacy,8,120.6,0.5928
SU00308_10_SESS_U00308_10_0_0,U00308,SESS_U00308_10_0,2026-06-11 13:28:00,heavy-duty sleeping bag,3,ai_semantic,8,193.1,0.9046000242233276
SU00310_10_SESS_U00310_10_0_0,U00310,SESS_U00310_10_0,2026-06-11 07:36:00,cheap gift box set,4,ai_semantic,8,144.0,0.7789000272750854
SU00311_10_SESS_U00311_10_0_0,U00311,SESS_U00311_10_0,2026-06-11 10:04:00,cheap benaie,2,legacy,0,83.8,
SU00316_10_SESS_U00316_10_0_0,U00316,SESS_U00316_10_0,2026-06-11 22:58:00,best running shoes for a gift,6,legacy,8,87.9,0.5488
SU00319_10_SESS_U00319_10_0_0,U00319,SESS_U00319_10_0,2026-06-11 08:47:00,hoodie,1,ai_semantic,8,162.0,0.6793000102043152
SU00322_10_SESS_U00322_10_0_0,U00322,SESS_U00322_10_0,2026-06-11 21:49:00,somthing for a gift,4,legacy,8,105.1,0.598
SU00322_10_SESS_U00322_10_0_1,U00322,SESS_U00322_10_0,2026-06-11 11:55:00,kinfe set,2,legacy,8,79.1,0.587
SU00322_10_SESS_U00322_10_0_2,U00322,SESS_U00322_10_0,2026-06-11 15:39:00,hammock portabel,2,legacy,7,121.1,0.4819
SU00327_10_SESS_U00327_10_0_0,U00327,SESS_U00327_10_0,2026-06-11 08:57:00,cheap running shoes,3,legacy,8,97.2,0.5786
SU00327_10_SESS_U00327_10_0_1,U00327,SESS_U00327_10_0,2026-06-11 11:45:00,high-top hiking boots for gym,5,legacy,8,136.2,0.4897
SU00328_10_SESS_U00328_10_0_0,U00328,SESS_U00328_10_0,2026-06-11 14:21:00,breathable winter boots,3,ai_semantic,8,137.9,0.8603000044822693
SU00333_10_SESS_U00333_10_0_0,U00333,SESS_U00333_10_0,2026-06-11 09:16:00,gift beanie,2,ai_semantic,8,226.0,0.7200000286102295
SU00333_10_SESS_U00333_10_0_1,U00333,SESS_U00333_10_0,2026-06-11 15:34:00,gift cleats,2,ai_semantic,8,223.0,0.6107000112533569
SU00334_10_SESS_U00334_10_0_0,U00334,SESS_U00334_10_0,2026-06-11 19:05:00,stele toaster,2,ai_semantic,8,155.9,0.6577000021934509
SU00334_10_SESS_U00334_10_0_1,U00334,SESS_U00334_10_0,2026-06-11 14:31:00,best camp stove for hiking,5,ai_semantic,8,158.4,0.6757000088691711
SU00340_10_SESS_U00340_10_0_0,U00340,SESS_U00340_10_0,2026-06-11 17:26:00,gift camp stove,3,ai_semantic,8,150.7,0.758400022983551
SU00342_10_SESS_U00342_10_0_0,U00342,SESS_U00342_10_0,2026-06-11 18:30:00,soft hoodie,2,legacy,8,99.6,0.5979
SU00342_10_SESS_U00342_10_0_1,U00342,SESS_U00342_10_0,2026-06-11 21:09:00,waterproof running shoes for my mom,6,legacy,8,98.2,0.5609
SU00345_10_SESS_U00345_10_0_0,U00345,SESS_U00345_10_0,2026-06-11 21:57:00,somthing for rain,3,legacy,8,82.9,0.5979
SU00345_10_SESS_U00345_10_0_1,U00345,SESS_U00345_10_0,2026-06-11 21:34:00,jacekt,1,legacy,0,114.2,
SU00348_10_SESS_U00348_10_0_0,U00348,SESS_U00348_10_0,2026-06-11 14:12:00,gift fleece pullover,3,ai_semantic,8,185.4,0.8116999864578247
SU00348_10_SESS_U00348_10_0_1,U00348,SESS_U00348_10_0,2026-06-11 20:28:00,portable speaker,2,ai_semantic,8,216.0,0.8668000102043152
SU00351_10_SESS_U00351_10_0_0,U00351,SESS_U00351_10_0,2026-06-11 22:44:00,mug,1,ai_semantic,8,207.3,0.6661999821662903
SU00356_10_SESS_U00356_10_0_0,U00356,SESS_U00356_10_0,2026-06-11 09:02:00,candle handmdae,2,ai_semantic,8,189.0,0.6353999972343445
SU00356_10_SESS_U00356_10_0_1,U00356,SESS_U00356_10_0,2026-06-11 07:41:00,best winter boots for traevl,5,ai_semantic,8,197.9,0.5756000280380249
SU00356_10_SESS_U00356_10_0_2,U00356,SESS_U00356_10_0,2026-06-11 08:14:00,best webcam for the office,5,ai_semantic,8,180.6,0.6700000166893005
SU00357_10_SESS_U00357_10_0_0,U00357,SESS_U00357_10_0,2026-06-11 22:13:00,gift sleeping bag,3,legacy,8,91.1,0.5711
SU00357_10_SESS_U00357_10_0_1,U00357,SESS_U00357_10_0,2026-06-11 17:15:00,wireless headphones,2,legacy,8,83.8,0.5997
SU00358_10_SESS_U00358_10_0_0,U00358,SESS_U00358_10_0,2026-06-11 10:09:00,running shoes,2,ai_semantic,8,159.8,0.7371000051498413
SU00358_10_SESS_U00358_10_1_0,U00358,SESS_U00358_10_1,2026-06-11 20:06:00,hiking boots,2,ai_semantic,8,142.1,0.7730000019073486
SU00358_10_SESS_U00358_10_1_1,U00358,SESS_U00358_10_1,2026-06-11 12:53:00,somthing for my mom,4,ai_semantic,8,191.5,0.14970000088214874
SU00360_10_SESS_U00360_10_0_0,U00360,SESS_U00360_10_0,2026-06-11 08:34:00,foldable capm stove for gym,5,legacy,8,82.4,0.5971
SU00360_10_SESS_U00360_10_0_1,U00360,SESS_U00360_10_0,2026-06-11 11:25:00,cheap snekaers,2,legacy,0,126.6,
SU00364_10_SESS_U00364_10_0_0,U00364,SESS_U00364_10_0,2026-06-11 18:56:00,cheap camp stove,3,legacy,6,53.0,0.5341
SU00372_10_SESS_U00372_10_0_0,U00372,SESS_U00372_10_0,2026-06-11 19:57:00,somthing for capming,3,legacy,8,120.4,0.5992
SU00372_10_SESS_U00372_10_0_1,U00372,SESS_U00372_10_0,2026-06-11 11:46:00,best earbuds for gym,4,legacy,8,85.3,0.5293
SU00372_10_SESS_U00372_10_0_2,U00372,SESS_U00372_10_0,2026-06-11 09:10:00,best steel coffee maker for winter,6,legacy,8,106.3,0.5394
SU00372_10_SESS_U00372_10_1_0,U00372,SESS_U00372_10_1,2026-06-11 08:32:00,waterproof sneakers for rain,4,legacy,8,76.9,0.5504
SU00372_10_SESS_U00372_10_1_1,U00372,SESS_U00372_10_1,2026-06-11 19:11:00,gift knife set,3,legacy,8,95.8,0.5639
SU00376_10_SESS_U00376_10_0_0,U00376,SESS_U00376_10_0,2026-06-11 15:34:00,hiking boots,2,legacy,8,89.1,0.57
SU00377_10_SESS_U00377_10_0_0,U00377,SESS_U00377_10_0,2026-06-11 12:48:00,hammock flodable,2,ai_semantic,8,185.1,0.650600016117096
SU00380_10_SESS_U00380_10_0_0,U00380,SESS_U00380_10_0,2026-06-11 17:09:00,somthing for winter,3,legacy,8,86.2,0.5907
SU00380_10_SESS_U00380_10_0_1,U00380,SESS_U00380_10_0,2026-06-11 16:06:00,webcam noise-cnacelling,2,legacy,6,99.6,0.5777
SU00387_10_SESS_U00387_10_0_0,U00387,SESS_U00387_10_0,2026-06-11 09:04:00,foldable headlamp for hiking,4,ai_semantic,8,177.2,0.7421000003814697
SU00387_10_SESS_U00387_10_0_1,U00387,SESS_U00387_10_0,2026-06-11 22:14:00,knife set ceramci,3,ai_semantic,8,220.9,0.5616999864578247
SU00387_10_SESS_U00387_10_0_2,U00387,SESS_U00387_10_0,2026-06-11 19:11:00,compact hammock,2,ai_semantic,8,186.5,0.8428999781608582
SU00387_10_SESS_U00387_10_1_0,U00387,SESS_U00387_10_1,2026-06-11 09:22:00,best knife set for my mom,6,ai_semantic,8,197.4,0.6079999804496765
SU00393_10_SESS_U00393_10_0_0,U00393,SESS_U00393_10_0,2026-06-11 11:07:00,gift lofaers,2,legacy,6,59.7,0.5714
SU00393_10_SESS_U00393_10_0_1,U00393,SESS_U00393_10_0,2026-06-11 22:28:00,somthing for a gift,4,legacy,8,103.8,0.5662
SU00394_10_SESS_U00394_10_0_0,U00394,SESS_U00394_10_0,2026-06-11 20:34:00,cheap journal,2,legacy,6,127.3,0.5334
SU00396_10_SESS_U00396_10_0_0,U00396,SESS_U00396_10_0,2026-06-11 18:51:00,trail running shoes,3,legacy,8,115.5,0.541
SU00399_10_SESS_U00399_10_0_0,U00399,SESS_U00399_10_0,2026-06-11 20:19:00,ceramic mixing bowl,3,ai_semantic,8,181.9,0.8578000068664551
SU00399_10_SESS_U00399_10_0_1,U00399,SESS_U00399_10_0,2026-06-11 07:12:00,beanie,1,ai_semantic,8,190.3,0.703000009059906
SU00401_10_SESS_U00401_10_0_0,U00401,SESS_U00401_10_0,2026-06-11 15:07:00,gift box set rustci,4,ai_semantic,8,193.5,0.6654999852180481
SU00404_10_SESS_U00404_10_0_0,U00404,SESS_U00404_10_0,2026-06-11 12:39:00,candle persnoalized,2,legacy,6,68.9,0.5954
SU00406_10_SESS_U00406_10_0_0,U00406,SESS_U00406_10_0,2026-06-11 18:08:00,slip-on loafers for the office,5,legacy,8,71.3,0.5989
SU00412_10_SESS_U00412_10_0_0,U00412,SESS_U00412_10_0,2026-06-11 18:26:00,cheap rain coat,3,legacy,6,81.8,0.5025
SU00416_10_SESS_U00416_10_0_0,U00416,SESS_U00416_10_0,2026-06-11 11:25:00,cheap mug,2,legacy,6,113.2,0.5899
SU00418_10_SESS_U00418_10_0_0,U00418,SESS_U00418_10_0,2026-06-11 10:06:00,handmade journal for camping,4,legacy,8,117.1,0.56
SU00421_10_SESS_U00421_10_0_0,U00421,SESS_U00421_10_0,2026-06-11 10:13:00,hoodie windrpoof,2,legacy,7,91.1,0.5458
SU00422_10_SESS_U00422_10_0_0,U00422,SESS_U00422_10_0,2026-06-11 11:13:00,earbuds wirelses,2,ai_semantic,8,202.1,0.670199990272522
SU00422_10_SESS_U00422_10_0_1,U00422,SESS_U00422_10_0,2026-06-11 11:20:00,camp stove ultarlight,3,ai_semantic,8,167.6,0.711899995803833
SU00428_10_SESS_U00428_10_0_0,U00428,SESS_U00428_10_0,2026-06-11 19:58:00,foldable cooler for travel,4,ai_semantic,8,181.5,0.737500011920929
SU00429_10_SESS_U00429_10_0_0,U00429,SESS_U00429_10_0,2026-06-11 08:56:00,loafers unedr 50 dollars,4,legacy,6,90.7,0.526
SU00429_10_SESS_U00429_10_0_1,U00429,SESS_U00429_10_0,2026-06-11 13:25:00,cushioned sandals for the office,5,legacy,8,72.7,0.5964
SU00430_10_SESS_U00430_10_0_0,U00430,SESS_U00430_10_0,2026-06-11 11:43:00,minimalist desk ornament for the office,6,ai_semantic,8,155.0,0.8751000165939331
SU00440_10_SESS_U00440_10_0_0,U00440,SESS_U00440_10_0,2026-06-11 14:17:00,somthing for travel,3,legacy,8,84.6,0.5873
SU00442_10_SESS_U00442_10_0_0,U00442,SESS_U00442_10_0,2026-06-11 12:08:00,cheap hiking boots,3,ai_semantic,8,192.9,0.7289999723434448
SU00442_10_SESS_U00442_10_0_1,U00442,SESS_U00442_10_0,2026-06-11 21:06:00,lightweight sandals for the office,5,ai_semantic,8,174.1,0.7777000069618225
SU00442_10_SESS_U00442_10_1_0,U00442,SESS_U00442_10_1,2026-06-11 19:48:00,lightweight rain caot,3,ai_semantic,8,241.9,0.6582000255584717
SU00444_10_SESS_U00444_10_0_0,U00444,SESS_U00444_10_0,2026-06-11 11:45:00,best backpack for my mom,5,ai_semantic,8,155.0,0.5985000133514404
SU00449_10_SESS_U00449_10_0_0,U00449,SESS_U00449_10_0,2026-06-11 10:48:00,gift box set under 50 dollars,6,legacy,8,52.5,0.5541
SU00452_10_SESS_U00452_10_0_0,U00452,SESS_U00452_10_0,2026-06-11 11:48:00,gift knife set,3,legacy,8,72.3,0.5662
SU00457_10_SESS_U00457_10_0_0,U00457,SESS_U00457_10_0,2026-06-11 16:31:00,warm hoodie for a gift,5,ai_semantic,8,159.0,0.7516999840736389
SU00458_10_SESS_U00458_10_0_0,U00458,SESS_U00458_10_0,2026-06-11 15:01:00,somthing for camping,3,ai_semantic,8,111.3,0.4957999885082245
SU00458_10_SESS_U00458_10_0_1,U00458,SESS_U00458_10_0,2026-06-11 10:40:00,somthing for a gift,4,ai_semantic,8,163.8,0.38440001010894775
SU00458_10_SESS_U00458_10_0_2,U00458,SESS_U00458_10_0,2026-06-11 11:54:00,best sleeping bag for my mom,6,ai_semantic,8,172.0,0.6575000286102295
SU00460_10_SESS_U00460_10_0_0,U00460,SESS_U00460_10_0,2026-06-11 18:43:00,candle hanmadde,2,legacy,6,69.5,0.5998
SU00460_10_SESS_U00460_10_0_1,U00460,SESS_U00460_10_0,2026-06-11 14:56:00,baenie under 50 dollars,4,legacy,0,67.9,
SU00461_10_SESS_U00461_10_0_0,U00461,SESS_U00461_10_0,2026-06-11 15:12:00,coolre ultrailght,2,legacy,0,79.0,
SU00461_10_SESS_U00461_10_0_1,U00461,SESS_U00461_10_0,2026-06-11 09:09:00,electric air fryer for the office,6,legacy,8,72.4,0.5935
SU00463_10_SESS_U00463_10_0_0,U00463,SESS_U00463_10_0,2026-06-11 09:35:00,somthing for the office,4,ai_semantic,8,161.2,0.2831999957561493
SU00465_10_SESS_U00465_10_0_0,U00465,SESS_U00465_10_0,2026-06-11 10:33:00,somthing for the office,4,legacy,8,113.1,0.5917
SU00467_10_SESS_U00467_10_0_0,U00467,SESS_U00467_10_0,2026-06-11 08:03:00,jacket,1,legacy,6,127.6,0.5629
SU00467_10_SESS_U00467_10_0_1,U00467,SESS_U00467_10_0,2026-06-11 19:33:00,steel coffee maker under 50 dollars,6,legacy,8,78.4,0.5751
SU00472_10_SESS_U00472_10_0_0,U00472,SESS_U00472_10_0,2026-06-11 08:54:00,slip-on loafers,2,legacy,8,109.9,0.5884
SU00472_10_SESS_U00472_10_1_0,U00472,SESS_U00472_10_1,2026-06-11 09:51:00,camp stove under 50 dollars,5,legacy,6,118.2,0.5932
SU00476_10_SESS_U00476_10_0_0,U00476,SESS_U00476_10_0,2026-06-11 10:01:00,gift keychain,2,legacy,8,81.0,0.5727
SU00477_10_SESS_U00477_10_0_0,U00477,SESS_U00477_10_0,2026-06-11 17:07:00,somthing for gym,3,ai_semantic,8,154.4,0.29350000619888306
SU00480_10_SESS_U00480_10_0_0,U00480,SESS_U00480_10_0,2026-06-11 09:41:00,cheap cleats,2,ai_semantic,8,201.8,0.7530999779701233
SU00484_10_SESS_U00484_10_0_0,U00484,SESS_U00484_10_0,2026-06-11 21:32:00,lightweight jacket,2,ai_semantic,8,180.7,0.8489999771118164
SU00484_10_SESS_U00484_10_0_1,U00484,SESS_U00484_10_0,2026-06-11 12:06:00,foldable camp stove for a gift,6,ai_semantic,8,165.9,0.8464000225067139
SU00485_10_SESS_U00485_10_0_0,U00485,SESS_U00485_10_0,2026-06-11 11:53:00,noise-cancelling smartwatch for travel,4,ai_semantic,8,138.1,0.8513000011444092
SU00485_10_SESS_U00485_10_0_1,U00485,SESS_U00485_10_0,2026-06-11 07:48:00,camp stove,2,ai_semantic,8,170.6,0.7462000250816345
