event_id,user_id,session_id,timestamp,order_id,product_ids,revenue,search_event_id
PU00450_7_SESS_U00450_7_0,U00450,SESS_U00450_7_0,2026-06-08 21:33:16,OU00450_7_SESS_U00450_7_0,P0046,236.94,SU00450_7_SESS_U00450_7_0
PU00462_7_SESS_U00462_7_0,U00462,SESS_U00462_7_0,2026-06-08 13:10:19,OU00462_7_SESS_U00462_7_0,P0421,240.6,SU00462_7_SESS_U00462_7_0
PU00487_7_SESS_U00487_7_0,U00487,SESS_U00487_7_0,2026-06-08 22:41:50,OU00487_7_SESS_U00487_7_0,P0186,127.3,SU00487_7_SESS_U00487_7_0
PU00492_7_SESS_U00492_7_0,U00492,SESS_U00492_7_0,2026-06-08 11:30:23,OU00492_7_SESS_U00492_7_0,P0083,109.31,SU00492_7_SESS_U00492_7_0
PU00545_7_SESS_U00545_7_0,U00545,SESS_U00545_7_0,2026-06-08 16:00:01,OU00545_7_SESS_U00545_7_0,P0012,175.34,SU00545_7_SESS_U00545_7_0
PU00545_7_SESS_U00545_7_1,U00545,SESS_U00545_7_1,2026-06-08 13:03:33,OU00545_7_SESS_U00545_7_1,P0565,79.34,SU00545_7_SESS_U00545_7_1
PU00562_7_SESS_U00562_7_0,U00562,SESS_U00562_7_0,2026-06-08 20:21:53,OU00562_7_SESS_U00562_7_0,P0043,30.33,SU00562_7_SESS_U00562_7_0
PU00562_7_SESS_U00562_7_0,U00562,SESS_U00562_7_0,2026-06-08 15:34:52,OU00562_7_SESS_U00562_7_0,P0277,177.64,SU00562_7_SESS_U00562_7_0
PU00563_7_SESS_U00563_7_0,U00563,SESS_U00563_7_0,2026-06-08 11:20:49,OU00563_7_SESS_U00563_7_0,P0060,75.43,SU00563_7_SESS_U00563_7_0
PU00568_7_SESS_U00568_7_0,U00568,SESS_U00568_7_0,2026-06-08 16:54:38,OU00568_7_SESS_U00568_7_0,P0074,151.4,SU00568_7_SESS_U00568_7_0
PU00568_7_SESS_U00568_7_1,U00568,SESS_U00568_7_1,2026-06-08 15:11:08,OU00568_7_SESS_U00568_7_1,P0183,83.82,SU00568_7_SESS_U00568_7_1
PU00577_7_SESS_U00577_7_0,U00577,SESS_U00577_7_0,2026-06-08 13:09:25,OU00577_7_SESS_U00577_7_0,P0072,81.57,SU00577_7_SESS_U00577_7_0
PU00579_7_SESS_U00579_7_0,U00579,SESS_U00579_7_0,2026-06-08 20:44:28,OU00579_7_SESS_U00579_7_0,P0012,175.34,SU00579_7_SESS_U00579_7_0
PU00584_7_SESS_U00584_7_0,U00584,SESS_U00584_7_0,2026-06-08 21:15:28,OU00584_7_SESS_U00584_7_0,P0421,240.6,SU00584_7_SESS_U00584_7_0
PU00605_7_SESS_U00605_7_0,U00605,SESS_U00605_7_0,2026-06-08 15:51:44,OU00605_7_SESS_U00605_7_0,P0246,168.89,SU00605_7_SESS_U00605_7_0
PU00616_7_SESS_U00616_7_0,U00616,SESS_U00616_7_0,2026-06-08 14:00:29,OU00616_7_SESS_U00616_7_0,P0075,134.56,SU00616_7_SESS_U00616_7_0
PU00622_7_SESS_U00622_7_0,U00622,SESS_U00622_7_0,2026-06-08 12:06:27,OU00622_7_SESS_U00622_7_0,P0080,17.5,SU00622_7_SESS_U00622_7_0
PU00630_7_SESS_U00630_7_0,U00630,SESS_U00630_7_0,2026-06-08 21:40:42,OU00630_7_SESS_U00630_7_0,P0055,57.03,SU00630_7_SESS_U00630_7_0
PU00638_7_SESS_U00638_7_0,U00638,SESS_U00638_7_0,2026-06-08 20:55:38,OU00638_7_SESS_U00638_7_0,P0002,333.49,SU00638_7_SESS_U00638_7_0
PU00646_7_SESS_U00646_7_1,U00646,SESS_U00646_7_1,2026-06-08 07:30:20,OU00646_7_SESS_U00646_7_1,P0146,17.09,SU00646_7_SESS_U00646_7_1
PU00647_7_SESS_U00647_7_0,U00647,SESS_U00647_7_0,2026-06-08 14:04:44,OU00647_7_SESS_U00647_7_0,P0243,138.25,SU00647_7_SESS_U00647_7_0
PU00663_7_SESS_U00663_7_0,U00663,SESS_U00663_7_0,2026-06-08 19:44:43,OU00663_7_SESS_U00663_7_0,P0261,139.15,SU00663_7_SESS_U00663_7_0
PU00680_7_SESS_U00680_7_0,U00680,SESS_U00680_7_0,2026-06-08 16:09:23,OU00680_7_SESS_U00680_7_0,P0003,68.02,SU00680_7_SESS_U00680_7_0
PU00684_7_SESS_U00684_7_0,U00684,SESS_U00684_7_0,2026-06-08 09:09:30,OU00684_7_SESS_U00684_7_0,P0101,10.58,SU00684_7_SESS_U00684_7_0
PU00721_7_SESS_U00721_7_1,U00721,SESS_U00721_7_1,2026-06-08 23:10:40,OU00721_7_SESS_U00721_7_1,P0506,34.44,SU00721_7_SESS_U00721_7_1
PU00750_7_SESS_U00750_7_1,U00750,SESS_U00750_7_1,2026-06-08 21:57:59,OU00750_7_SESS_U00750_7_1,P0232,183.38,SU00750_7_SESS_U00750_7_1
PU00757_7_SESS_U00757_7_0,U00757,SESS_U00757_7_0,2026-06-08 11:14:14,OU00757_7_SESS_U00757_7_0,P0005,49.18,SU00757_7_SESS_U00757_7_0
PU00766_7_SESS_U00766_7_0,U00766,SESS_U00766_7_0,2026-06-08 13:21:48,OU00766_7_SESS_U00766_7_0,P0133,28.54,SU00766_7_SESS_U00766_7_0
PU00780_7_SESS_U00780_7_0,U00780,SESS_U00780_7_0,2026-06-08 23:10:44,OU00780_7_SESS_U00780_7_0,P0005,49.18,SU00780_7_SESS_U00780_7_0
PU00792_7_SESS_U00792_7_0,U00792,SESS_U00792_7_0,2026-06-08 21:49:27,OU00792_7_SESS_U00792_7_0,P0080,17.5,SU00792_7_SESS_U00792_7_0
PU00799_7_SESS_U00799_7_0,U00799,SESS_U00799_7_0,2026-06-08 19:00:50,OU00799_7_SESS_U00799_7_0,P0002,333.49,SU00799_7_SESS_U00799_7_0
PU00002_8_SESS_U00002_8_0,U00002,SESS_U00002_8_0,2026-06-09 16:36:57,OU00002_8_SESS_U00002_8_0,P0002,333.49,SU00002_8_SESS_U00002_8_0
PU00005_8_SESS_U00005_8_0,U00005,SESS_U00005_8_0,2026-06-09 13:35:37,OU00005_8_SESS_U00005_8_0,P0072,81.57,SU00005_8_SESS_U00005_8_0
PU00034_8_SESS_U00034_8_0,U00034,SESS_U00034_8_0,2026-06-09 16:02:43,OU00034_8_SESS_U00034_8_0,P0012,175.34,SU00034_8_SESS_U00034_8_0
PU00049_8_SESS_U00049_8_0,U00049,SESS_U00049_8_0,2026-06-09 19:01:36,OU00049_8_SESS_U00049_8_0,P0016,23.04,SU00049_8_SESS_U00049_8_0
PU00081_8_SESS_U00081_8_0,U00081,SESS_U00081_8_0,2026-06-09 16:17:49,OU00081_8_SESS_U00081_8_0,P0222,205.38,SU00081_8_SESS_U00081_8_0
PU00093_8_SESS_U00093_8_1,U00093,SESS_U00093_8_1,2026-06-09 15:20:29,OU00093_8_SESS_U00093_8_1,P0566,93.41,SU00093_8_SESS_U00093_8_1
PU00106_8_SESS_U00106_8_0,U00106,SESS_U00106_8_0,2026-06-09 08:54:24,OU00106_8_SESS_U00106_8_0,P0033,13.33,SU00106_8_SESS_U00106_8_0
PU00108_8_SESS_U00108_8_0,U00108,SESS_U00108_8_0,2026-06-09 08:32:42,OU00108_8_SESS_U00108_8_0,P0002,333.49,SU00108_8_SESS_U00108_8_0
PU00113_8_SESS_U00113_8_0,U00113,SESS_U00113_8_0,2026-06-09 17:24:38,OU00113_8_SESS_U00113_8_0,P0056,139.22,SU00113_8_SESS_U00113_8_0
PU00117_8_SESS_U00117_8_0,U00117,SESS_U00117_8_0,2026-06-09 19:38:52,OU00117_8_SESS_U00117_8_0,P0107,131.96,SU00117_8_SESS_U00117_8_0
PU00142_8_SESS_U00142_8_0,U00142,SESS_U00142_8_0,2026-06-09 10:21:34,OU00142_8_SESS_U00142_8_0,P0024,38.04,SU00142_8_SESS_U00142_8_0
PU00144_8_SESS_U00144_8_0,U00144,SESS_U00144_8_0,2026-06-09 15:33:38,OU00144_8_SESS_U00144_8_0,P0011,21.9,SU00144_8_SESS_U00144_8_0
PU00149_8_SESS_U00149_8_0,U00149,SESS_U00149_8_0,2026-06-09 11:10:49,OU00149_8_SESS_U00149_8_0,P0016,23.04,SU00149_8_SESS_U00149_8_0
PU00156_8_SESS_U00156_8_0,U00156,SESS_U00156_8_0,2026-06-09 11:59:41,OU00156_8_SESS_U00156_8_0,P0450,42.97,SU00156_8_SESS_U00156_8_0
PU00162_8_SESS_U00162_8_0,U00162,SESS_U00162_8_0,2026-06-09 16:03:41,OU00162_8_SESS_U00162_8_0,P0048,119.21,SU00162_8_SESS_U00162_8_0
PU00246_8_SESS_U00246_8_0,U00246,SESS_U00246_8_0,2026-06-09 20:11:31,OU00246_8_SESS_U00246_8_0,P0084,13.21,SU00246_8_SESS_U00246_8_0
PU00273_8_SESS_U00273_8_0,U00273,SESS_U00273_8_0,2026-06-09 14:42:14,OU00273_8_SESS_U00273_8_0,P0004,185.62,SU00273_8_SESS_U00273_8_0
PU00275_8_SESS_U00275_8_0,U00275,SESS_U00275_8_0,2026-06-09 17:26:48,OU00275_8_SESS_U00275_8_0,P0016,23.04,SU00275_8_SESS_U00275_8_0
PU00292_8_SESS_U00292_8_0,U00292,SESS_U00292_8_0,2026-06-09 18:28:46,OU00292_8_SESS_U00292_8_0,P0001,38.71,SU00292_8_SESS_U00292_8_0
PU00299_8_SESS_U00299_8_0,U00299,SESS_U00299_8_0,2026-06-09 17:13:26,OU00299_8_SESS_U00299_8_0,P0003,68.02,SU00299_8_SESS_U00299_8_0
PU00299_8_SESS_U00299_8_1,U00299,SESS_U00299_8_1,2026-06-09 12:49:18,OU00299_8_SESS_U00299_8_1,P0159,44.79,SU00299_8_SESS_U00299_8_1
PU00304_8_SESS_U00304_8_1,U00304,SESS_U00304_8_1,2026-06-09 16:57:17,OU00304_8_SESS_U00304_8_1,P0014,57.91,SU00304_8_SESS_U00304_8_1
PU00308_8_SESS_U00308_8_0,U00308,SESS_U00308_8_0,2026-06-09 07:34:38,OU00308_8_SESS_U00308_8_0,P0210,21.19,SU00308_8_SESS_U00308_8_0
PU00313_8_SESS_U00313_8_1,U00313,SESS_U00313_8_1,2026-06-09 12:57:46,OU00313_8_SESS_U00313_8_1,P0021,219.97,SU00313_8_SESS_U00313_8_1
PU00313_8_SESS_U00313_8_1,U00313,SESS_U00313_8_1,2026-06-09 08:25:26,OU00313_8_SESS_U00313_8_1,P0394,236.28,SU00313_8_SESS_U00313_8_1
PU00328_8_SESS_U00328_8_0,U00328,SESS_U00328_8_0,2026-06-09 19:56:24,OU00328_8_SESS_U00328_8_0,P0421,240.6,SU00328_8_SESS_U00328_8_0
PU00337_8_SESS_U00337_8_0,U00337,SESS_U00337_8_0,2026-06-09 14:22:48,OU00337_8_SESS_U00337_8_0,P0009,136.23,SU00337_8_SESS_U00337_8_0
PU00376_8_SESS_U00376_8_0,U00376,SESS_U00376_8_0,2026-06-09 10:04:33,OU00376_8_SESS_U00376_8_0,P0004,185.62,SU00376_8_SESS_U00376_8_0
PU00391_8_SESS_U00391_8_0,U00391,SESS_U00391_8_0,2026-06-09 14:32:52,OU00391_8_SESS_U00391_8_0,P0092,253.94,SU00391_8_SESS_U00391_8_0
PU00391_8_SESS_U00391_8_0,U00391,SESS_U00391_8_0,2026-06-09 18:46:36,OU00391_8_SESS_U00391_8_0,P0067,31.45,SU00391_8_SESS_U00391_8_0
PU00404_8_SESS_U00404_8_1,U00404,SESS_U00404_8_1,2026-06-09 22:15:51,OU00404_8_SESS_U00404_8_1,P0005,49.18,SU00404_8_SESS_U00404_8_1
PU00405_8_SESS_U00405_8_0,U00405,SESS_U00405_8_0,2026-06-09 17:34:46,OU00405_8_SESS_U00405_8_0,P0017,101.71,SU00405_8_SESS_U00405_8_0
PU00407_8_SESS_U00407_8_0,U00407,SESS_U00407_8_0,2026-06-09 21:33:51,OU00407_8_SESS_U00407_8_0,P0095,171.9,SU00407_8_SESS_U00407_8_0
PU00423_8_SESS_U00423_8_0,U00423,SESS_U00423_8_0,2026-06-09 19:00:15,OU00423_8_SESS_U00423_8_0,P0005,49.18,SU00423_8_SESS_U00423_8_0
PU00434_8_SESS_U00434_8_0,U00434,SESS_U00434_8_0,2026-06-09 18:38:41,OU00434_8_SESS_U00434_8_0,P0041,35.63,SU00434_8_SESS_U00434_8_0
PU00443_8_SESS_U00443_8_0,U00443,SESS_U00443_8_0,2026-06-09 19:10:40,OU00443_8_SESS_U00443_8_0,P0004,185.62,SU00443_8_SESS_U00443_8_0
PU00461_8_SESS_U00461_8_0,U00461,SESS_U00461_8_0,2026-06-09 13:35:43,OU00461_8_SESS_U00461_8_0,P0047,103.84,SU00461_8_SESS_U00461_8_0
PU00461_8_SESS_U00461_8_0,U00461,SESS_U00461_8_0,2026-06-09 12:22:29,OU00461_8_SESS_U00461_8_0,P0016,23.04,SU00461_8_SESS_U00461_8_0
PU00472_8_SESS_U00472_8_0,U00472,SESS_U00472_8_0,2026-06-09 08:23:49,OU00472_8_SESS_U00472_8_0,P0010,66.06,SU00472_8_SESS_U00472_8_0
PU00490_8_SESS_U00490_8_1,U00490,SESS_U00490_8_1,2026-06-09 21:21:54,OU00490_8_SESS_U00490_8_1,P0044,274.16,SU00490_8_SESS_U00490_8_1
PU00497_8_SESS_U00497_8_0,U00497,SESS_U00497_8_0,2026-06-09 14:27:37,OU00497_8_SESS_U00497_8_0,P0012,175.34,SU00497_8_SESS_U00497_8_0
PU00501_8_SESS_U00501_8_0,U00501,SESS_U00501_8_0,2026-06-09 16:36:52,OU00501_8_SESS_U00501_8_0,P0002,333.49,SU00501_8_SESS_U00501_8_0
PU00512_8_SESS_U00512_8_0,U00512,SESS_U00512_8_0,2026-06-09 20:29:34,OU00512_8_SESS_U00512_8_0,P0017,101.71,SU00512_8_SESS_U00512_8_0
PU00553_8_SESS_U00553_8_0,U00553,SESS_U00553_8_0,2026-06-09 16:33:33,OU00553_8_SESS_U00553_8_0,P0005,49.18,SU00553_8_SESS_U00553_8_0
PU00557_8_SESS_U00557_8_0,U00557,SESS_U00557_8_0,2026-06-09 10:55:33,OU00557_8_SESS_U00557_8_0,P0065,50.77,SU00557_8_SESS_U00557_8_0
PU00557_8_SESS_U00557_8_0,U00557,SESS_U00557_8_0,2026-06-09 15:32:22,OU00557_8_SESS_U00557_8_0,P0264,105.34,SU00557_8_SESS_U00557_8_0
PU00558_8_SESS_U00558_8_1,U00558,SESS_U00558_8_1,2026-06-09 16:34:41,OU00558_8_SESS_U00558_8_1,P0173,49.99,SU00558_8_SESS_U00558_8_1
PU00573_8_SESS_U00573_8_1,U00573,SESS_U00573_8_1,2026-06-09 16:02:45,OU00573_8_SESS_U00573_8_1,P0116,160.08,SU00573_8_SESS_U00573_8_1
PU00600_8_SESS_U00600_8_0,U00600,SESS_U00600_8_0,2026-06-09 21:50:26,OU00600_8_SESS_U00600_8_0,P0016,23.04,SU00600_8_SESS_U00600_8_0
PU00621_8_SESS_U00621_8_0,U00621,SESS_U00621_8_0,2026-06-09 07:34:24,OU00621_8_SESS_U00621_8_0,P0002,333.49,SU00621_8_SESS_U00621_8_0
PU00621_8_SESS_U00621_8_1,U00621,SESS_U00621_8_1,2026-06-09 21:18:36,OU00621_8_SESS_U00621_8_1,P0280,177.12,SU00621_8_SESS_U00621_8_1
PU00630_8_SESS_U00630_8_0,U00630,SESS_U00630_8_0,2026-06-09 15:05:35,OU00630_8_SESS_U00630_8_0,P0421,240.6,SU00630_8_SESS_U00630_8_0
PU00645_8_SESS_U00645_8_0,U00645,SESS_U00645_8_0,2026-06-09 22:22:43,OU00645_8_SESS_U00645_8_0,P0075,134.56,SU00645_8_SESS_U00645_8_0
PU00655_8_SESS_U00655_8_0,U00655,SESS_U00655_8_0,2026-06-09 22:34:36,OU00655_8_SESS_U00655_8_0,P0174,43.26,SU00655_8_SESS_U00655_8_0
PU00682_8_SESS_U00682_8_0,U00682,SESS_U00682_8_0,2026-06-09 12:37:59,OU00682_8_SESS_U00682_8_0,P0058,80.65,SU00682_8_SESS_U00682_8_0
PU00734_8_SESS_U00734_8_0,U00734,SESS_U00734_8_0,2026-06-09 13:16:25,OU00734_8_SESS_U00734_8_0,P0033,13.33,SU00734_8_SESS_U00734_8_0
PU00743_8_SESS_U00743_8_0,U00743,SESS_U00743_8_0,2026-06-09 13:11:33,OU00743_8_SESS_U00743_8_0,P0002,333.49,SU00743_8_SESS_U00743_8_0
PU00751_8_SESS_U00751_8_0,U00751,SESS_U00751_8_0,2026-06-09 19:46:46,OU00751_8_SESS_U00751_8_0,P0584,125.13,SU00751_8_SESS_U00751_8_0
PU00751_8_SESS_U00751_8_0,U00751,SESS_U00751_8_0,2026-06-09 19:33:46,OU00751_8_SESS_U00751_8_0,P0094,54.02,SU00751_8_SESS_U00751_8_0
PU00797_8_SESS_U00797_8_0,U00797,SESS_U00797_8_0,2026-06-09 19:40:39,OU00797_8_SESS_U00797_8_0,P0285,208.72,SU00797_8_SESS_U00797_8_0
PU00027_9_SESS_U00027_9_0,U00027,SESS_U00027_9_0,2026-06-10 15:12:56,OU00027_9_SESS_U00027_9_0,P0107,131.96,SU00027_9_SESS_U00027_9_0
PU00031_9_SESS_U00031_9_0,U00031,SESS_U00031_9_0,2026-06-10 16:14:35,OU00031_9_SESS_U00031_9_0,P0013,184.81,SU00031_9_SESS_U00031_9_0
PU00035_9_SESS_U00035_9_0,U00035,SESS_U00035_9_0,2026-06-10 11:28:41,OU00035_9_SESS_U00035_9_0,P0040,44.09,SU00035_9_SESS_U00035_9_0
PU00049_9_SESS_U00049_9_0,U00049,SESS_U00049_9_0,2026-06-10 09:22:37,OU00049_9_SESS_U00049_9_0,P0004,185.62,SU00049_9_SESS_U00049_9_0
PU00095_9_SESS_U00095_9_0,U00095,SESS_U00095_9_0,2026-06-10 13:22:35,OU00095_9_SESS_U00095_9_0,P0107,131.96,SU00095_9_SESS_U00095_9_0
PU00095_9_SESS_U00095_9_0,U00095,SESS_U00095_9_0,2026-06-10 17:35:40,OU00095_9_SESS_U00095_9_0,P0205,95.69,SU00095_9_SESS_U00095_9_0
PU00110_9_SESS_U00110_9_1,U00110,SESS_U00110_9_1,2026-06-10 14:13:51,OU00110_9_SESS_U00110_9_1,P0002,333.49,SU00110_9_SESS_U00110_9_1
PU00167_9_SESS_U00167_9_0,U00167,SESS_U00167_9_0,2026-06-10 19:44:54,OU00167_9_SESS_U00167_9_0,P0116,160.08,SU00167_9_SESS_U00167_9_0
PU00187_9_SESS_U00187_9_0,U00187,SESS_U00187_9_0,2026-06-10 11:29:48,OU00187_9_SESS_U00187_9_0,P0584,125.13,SU00187_9_SESS_U00187_9_0
PU00200_9_SESS_U00200_9_0,U00200,SESS_U00200_9_0,2026-06-10 13:20:46,OU00200_9_SESS_U00200_9_0,P0412,285.77,SU00200_9_SESS_U00200_9_0
PU00226_9_SESS_U00226_9_0,U00226,SESS_U00226_9_0,2026-06-10 17:58:34,OU00226_9_SESS_U00226_9_0,P0013,184.81,SU00226_9_SESS_U00226_9_0
PU00233_9_SESS_U00233_9_0,U00233,SESS_U00233_9_0,2026-06-10 09:19:43,OU00233_9_SESS_U00233_9_0,P0013,184.81,SU00233_9_SESS_U00233_9_0
PU00244_9_SESS_U00244_9_0,U00244,SESS_U00244_9_0,2026-06-10 12:41:58,OU00244_9_SESS_U00244_9_0,P0004,185.62,SU00244_9_SESS_U00244_9_0
PU00246_9_SESS_U00246_9_0,U00246,SESS_U00246_9_0,2026-06-10 20:37:46,OU00246_9_SESS_U00246_9_0,P0145,69.15,SU00246_9_SESS_U00246_9_0
PU00248_9_SESS_U00248_9_0,U00248,SESS_U00248_9_0,2026-06-10 21:47:28,OU00248_9_SESS_U00248_9_0,P0058,80.65,SU00248_9_SESS_U00248_9_0
PU00277_9_SESS_U00277_9_0,U00277,SESS_U00277_9_0,2026-06-10 09:16:24,OU00277_9_SESS_U00277_9_0,P0002,333.49,SU00277_9_SESS_U00277_9_0
PU00282_9_SESS_U00282_9_0,U00282,SESS_U00282_9_0,2026-06-10 14:44:20,OU00282_9_SESS_U00282_9_0,P0022,19.44,SU00282_9_SESS_U00282_9_0
PU00286_9_SESS_U00286_9_0,U00286,SESS_U00286_9_0,2026-06-10 20:35:52,OU00286_9_SESS_U00286_9_0,P0197,162.45,SU00286_9_SESS_U00286_9_0
PU00295_9_SESS_U00295_9_0,U00295,SESS_U00295_9_0,2026-06-10 11:28:27,OU00295_9_SESS_U00295_9_0,P0016,23.04,SU00295_9_SESS_U00295_9_0
PU00301_9_SESS_U00301_9_0,U00301,SESS_U00301_9_0,2026-06-10 15:26:48,OU00301_9_SESS_U00301_9_0,P0308,107.04,SU00301_9_SESS_U00301_9_0
PU00307_9_SESS_U00307_9_0,U00307,SESS_U00307_9_0,2026-06-10 10:13:56,OU00307_9_SESS_U00307_9_0,P0017,101.71,SU00307_9_SESS_U00307_9_0
PU00310_9_SESS_U00310_9_0,U00310,SESS_U00310_9_0,2026-06-10 10:23:37,OU00310_9_SESS_U00310_9_0,P0195,58.79,SU00310_9_SESS_U00310_9_0
PU00313_9_SESS_U00313_9_0,U00313,SESS_U00313_9_0,2026-06-10 15:36:29,OU00313_9_SESS_U00313_9_0,P0670,110.51,SU00313_9_SESS_U00313_9_0
PU00348_9_SESS_U00348_9_0,U00348,SESS_U00348_9_0,2026-06-10 21:37:42,OU00348_9_SESS_U00348_9_0,P0016,23.04,SU00348_9_SESS_U00348_9_0
PU00364_9_SESS_U00364_9_0,U00364,SESS_U00364_9_0,2026-06-10 11:54:35,OU00364_9_SESS_U00364_9_0,P0016,23.04,SU00364_9_SESS_U00364_9_0
PU00372_9_SESS_U00372_9_0,U00372,SESS_U00372_9_0,2026-06-10 21:11:31,OU00372_9_SESS_U00372_9_0,P0461,43.22,SU00372_9_SESS_U00372_9_0
PU00372_9_SESS_U00372_9_0,U00372,SESS_U00372_9_0,2026-06-10 12:13:42,OU00372_9_SESS_U00372_9_0,P0062,67.06,SU00372_9_SESS_U00372_9_0
PU00375_9_SESS_U00375_9_0,U00375,SESS_U00375_9_0,2026-06-10 20:38:40,OU00375_9_SESS_U00375_9_0,P0041,35.63,SU00375_9_SESS_U00375_9_0
PU00411_9_SESS_U00411_9_0,U00411,SESS_U00411_9_0,2026-06-10 20:04:48,OU00411_9_SESS_U00411_9_0,P0002,333.49,SU00411_9_SESS_U00411_9_0
PU00424_9_SESS_U00424_9_0,U00424,SESS_U00424_9_0,2026-06-10 10:39:21,OU00424_9_SESS_U00424_9_0,P0098,158.23,SU00424_9_SESS_U00424_9_0
PU00438_9_SESS_U00438_9_0,U00438,SESS_U00438_9_0,2026-06-10 17:42:24,OU00438_9_SESS_U00438_9_0,P0421,240.6,SU00438_9_SESS_U00438_9_0
PU00438_9_SESS_U00438_9_0,U00438,SESS_U00438_9_0,2026-06-10 16:22:23,OU00438_9_SESS_U00438_9_0,P0300,43.59,SU00438_9_SESS_U00438_9_0
PU00439_9_SESS_U00439_9_0,U00439,SESS_U00439_9_0,2026-06-10 20:00:38,OU00439_9_SESS_U00439_9_0,P0002,333.49,SU00439_9_SESS_U00439_9_0
PU00450_9_SESS_U00450_9_0,U00450,SESS_U00450_9_0,2026-06-10 20:02:27,OU00450_9_SESS_U00450_9_0,P0072,81.57,SU00450_9_SESS_U00450_9_0
PU00462_9_SESS_U00462_9_0,U00462,SESS_U00462_9_0,2026-06-10 10:06:33,OU00462_9_SESS_U00462_9_0,P0467,31.43,SU00462_9_SESS_U00462_9_0
PU00464_9_SESS_U00464_9_0,U00464,SESS_U00464_9_0,2026-06-10 09:01:36,OU00464_9_SESS_U00464_9_0,P0039,210.01,SU00464_9_SESS_U00464_9_0
PU00509_9_SESS_U00509_9_0,U00509,SESS_U00509_9_0,2026-06-10 19:07:20,OU00509_9_SESS_U00509_9_0,P0036,150.3,SU00509_9_SESS_U00509_9_0
PU00549_9_SESS_U00549_9_0,U00549,SESS_U00549_9_0,2026-06-10 14:52:35,OU00549_9_SESS_U00549_9_0,P0451,275.34,SU00549_9_SESS_U00549_9_0
PU00549_9_SESS_U00549_9_1,U00549,SESS_U00549_9_1,2026-06-10 14:00:27,OU00549_9_SESS_U00549_9_1,P0028,82.96,SU00549_9_SESS_U00549_9_1
PU00549_9_SESS_U00549_9_1,U00549,SESS_U00549_9_1,2026-06-10 22:43:22,OU00549_9_SESS_U00549_9_1,P0298,55.32,SU00549_9_SESS_U00549_9_1
PU00557_9_SESS_U00557_9_1,U00557,SESS_U00557_9_1,2026-06-10 09:23:40,OU00557_9_SESS_U00557_9_1,P0394,236.28,SU00557_9_SESS_U00557_9_1
PU00592_9_SESS_U00592_9_0,U00592,SESS_U00592_9_0,2026-06-10 09:01:46,OU00592_9_SESS_U00592_9_0,P0161,82.01,SU00592_9_SESS_U00592_9_0
PU00602_9_SESS_U00602_9_0,U00602,SESS_U00602_9_0,2026-06-10 21:55:16,OU00602_9_SESS_U00602_9_0,P0214,59.76,SU00602_9_SESS_U00602_9_0
PU00602_9_SESS_U00602_9_1,U00602,SESS_U00602_9_1,2026-06-10 20:53:42,OU00602_9_SESS_U00602_9_1,P0117,73.9,SU00602_9_SESS_U00602_9_1
PU00604_9_SESS_U00604_9_0,U00604,SESS_U00604_9_0,2026-06-10 18:29:56,OU00604_9_SESS_U00604_9_0,P0121,123.43,SU00604_9_SESS_U00604_9_0
PU00609_9_SESS_U00609_9_0,U00609,SESS_U00609_9_0,2026-06-10 08:44:29,OU00609_9_SESS_U00609_9_0,P0218,166.76,SU00609_9_SESS_U00609_9_0
PU00657_9_SESS_U00657_9_0,U00657,SESS_U00657_9_0,2026-06-10 17:51:47,OU00657_9_SESS_U00657_9_0,P0002,333.49,SU00657_9_SESS_U00657_9_0
PU00678_9_SESS_U00678_9_0,U00678,SESS_U00678_9_0,2026-06-10 21:21:37,OU00678_9_SESS_U00678_9_0,P0002,333.49,SU00678_9_SESS_U00678_9_0
PU00681_9_SESS_U00681_9_0,U00681,SESS_U00681_9_0,2026-06-10 16:15:35,OU00681_9_SESS_U00681_9_0,P0002,333.49,SU00681_9_SESS_U00681_9_0
PU00748_9_SESS_U00748_9_0,U00748,SESS_U00748_9_0,2026-06-10 10:22:32,OU00748_9_SESS_U00748_9_0,P0002,333.49,SU00748_9_SESS_U00748_9_0
PU00749_9_SESS_U00749_9_0,U00749,SESS_U00749_9_0,2026-06-10 15:43:43,OU00749_9_SESS_U00749_9_0,P0188,126.59,SU00749_9_SESS_U00749_9_0
PU00773_9_SESS_U00773_9_0,U00773,SESS_U00773_9_0,2026-06-10 16:00:18,OU00773_9_SESS_U00773_9_0,P0006,59.46,SU00773_9_SESS_U00773_9_0
PU00790_9_SESS_U00790_9_0,U00790,SESS_U00790_9_0,2026-06-10 07:13:49,OU00790_9_SESS_U00790_9_0,P0186,127.3,SU00790_9_SESS_U00790_9_0
PU00003_10_SESS_U00003_10_0,U00003,SESS_U00003_10_0,2026-06-11 08:38:47,OU00003_10_SESS_U00003_10_0,P0616,139.08,SU00003_10_SESS_U00003_10_0
PU00011_10_SESS_U00011_10_0,U00011,SESS_U00011_10_0,2026-06-11 19:31:39,OU00011_10_SESS_U00011_10_0,P0006,59.46,SU00011_10_SESS_U00011_10_0
PU00024_10_SESS_U00024_10_0,U00024,SESS_U00024_10_0,2026-06-11 12:35:42,OU00024_10_SESS_U00024_10_0,P0184,308.91,SU00024_10_SESS_U00024_10_0
PU00047_10_SESS_U00047_10_0,U00047,SESS_U00047_10_0,2026-06-11 22:52:29,OU00047_10_SESS_U00047_10_0,P0002,333.49,SU00047_10_SESS_U00047_10_0
