event_id,user_id,session_id,timestamp,search_event_id,product_id,result_position
CU00536_10_SESS_U00536_10_0_0,U00536,SESS_U00536_10_0,2026-06-11 13:39:24,SU00536_10_SESS_U00536_10_0_0,P0174,1
CU00536_10_SESS_U00536_10_1_0,U00536,SESS_U00536_10_1,2026-06-11 11:03:24,SU00536_10_SESS_U00536_10_1_0,P0202,1
CU00548_10_SESS_U00548_10_0_0,U00548,SESS_U00548_10_0,2026-06-11 16:09:10,SU00548_10_SESS_U00548_10_0_0,P0002,1
CU00548_10_SESS_U00548_10_1_0,U00548,SESS_U00548_10_1,2026-06-11 16:11:04,SU00548_10_SESS_U00548_10_1_0,P0015,1
CU00548_10_SESS_U00548_10_1_1,U00548,SESS_U00548_10_1,2026-06-11 12:51:07,SU00548_10_SESS_U00548_10_1_1,P0127,7
CU00560_10_SESS_U00560_10_0_0,U00560,SESS_U00560_10_0,2026-06-11 22:07:23,SU00560_10_SESS_U00560_10_0_0,P0531,1
CU00560_10_SESS_U00560_10_0_1,U00560,SESS_U00560_10_0,2026-06-11 18:58:22,SU00560_10_SESS_U00560_10_0_1,P0285,4
CU00566_10_SESS_U00566_10_0_0,U00566,SESS_U00566_10_0,2026-06-11 10:05:24,SU00566_10_SESS_U00566_10_0_0,P0190,3
CU00569_10_SESS_U00569_10_0_0,U00569,SESS_U00569_10_0,2026-06-11 11:22:13,SU00569_10_SESS_U00569_10_0_0,P0073,1
CU00577_10_SESS_U00577_10_0_1,U00577,SESS_U00577_10_0,2026-06-11 14:56:15,SU00577_10_SESS_U00577_10_0_1,P0136,1
CU00579_10_SESS_U00579_10_0_0,U00579,SESS_U00579_10_0,2026-06-11 13:09:24,SU00579_10_SESS_U00579_10_0_0,P0015,1
CU00581_10_SESS_U00581_10_0_0,U00581,SESS_U00581_10_0,2026-06-11 07:30:25,SU00581_10_SESS_U00581_10_0_0,P0125,1
CU00584_10_SESS_U00584_10_0_0,U00584,SESS_U00584_10_0,2026-06-11 08:05:12,SU00584_10_SESS_U00584_10_0_0,P0599,2
CU00587_10_SESS_U00587_10_0_0,U00587,SESS_U00587_10_0,2026-06-11 14:34:05,SU00587_10_SESS_U00587_10_0_0,P0125,1
CU00588_10_SESS_U00588_10_0_0,U00588,SESS_U00588_10_0,2026-06-11 12:59:05,SU00588_10_SESS_U00588_10_0_0,P0002,1
CU00591_10_SESS_U00591_10_0_0,U00591,SESS_U00591_10_0,2026-06-11 09:07:09,SU00591_10_SESS_U00591_10_0_0,P0421,6
CU00591_10_SESS_U00591_10_0_1,U00591,SESS_U00591_10_0,2026-06-11 21:49:09,SU00591_10_SESS_U00591_10_0_1,P0085,5
CU00597_10_SESS_U00597_10_1_0,U00597,SESS_U00597_10_1,2026-06-11 21:18:14,SU00597_10_SESS_U00597_10_1_0,P0007,1
CU00599_10_SESS_U00599_10_0_0,U00599,SESS_U00599_10_0,2026-06-11 10:05:21,SU00599_10_SESS_U00599_10_0_0,P0004,3
CU00608_10_SESS_U00608_10_1_0,U00608,SESS_U00608_10_1,2026-06-11 09:46:22,SU00608_10_SESS_U00608_10_1_0,P0013,1
CU00608_10_SESS_U00608_10_1_1,U00608,SESS_U00608_10_1,2026-06-11 17:47:05,SU00608_10_SESS_U00608_10_1_1,P0017,8
CU00612_10_SESS_U00612_10_0_1,U00612,SESS_U00612_10_0,2026-06-11 18:56:09,SU00612_10_SESS_U00612_10_0_1,P0044,1
CU00622_10_SESS_U00622_10_0_0,U00622,SESS_U00622_10_0,2026-06-11 20:32:17,SU00622_10_SESS_U00622_10_0_0,P0002,1
CU00631_10_SESS_U00631_10_0_0,U00631,SESS_U00631_10_0,2026-06-11 21:13:05,SU00631_10_SESS_U00631_10_0_0,P0038,4
CU00634_10_SESS_U00634_10_1_1,U00634,SESS_U00634_10_1,2026-06-11 08:11:04,SU00634_10_SESS_U00634_10_1_1,P0002,1
CU00637_10_SESS_U00637_10_0_1,U00637,SESS_U00637_10_0,2026-06-11 17:08:09,SU00637_10_SESS_U00637_10_0_1,P0054,1
CU00654_10_SESS_U00654_10_0_0,U00654,SESS_U00654_10_0,2026-06-11 19:41:18,SU00654_10_SESS_U00654_10_0_0,P0531,1
CU00658_10_SESS_U00658_10_0_0,U00658,SESS_U00658_10_0,2026-06-11 21:29:25,SU00658_10_SESS_U00658_10_0_0,P0011,1
CU00665_10_SESS_U00665_10_0_0,U00665,SESS_U00665_10_0,2026-06-11 18:40:19,SU00665_10_SESS_U00665_10_0_0,P0027,1
CU00665_10_SESS_U00665_10_0_1,U00665,SESS_U00665_10_0,2026-06-11 19:54:21,SU00665_10_SESS_U00665_10_0_1,P0016,1
CU00669_10_SESS_U00669_10_0_0,U00669,SESS_U00669_10_0,2026-06-11 14:25:18,SU00669_10_SESS_U00669_10_0_0,P0203,1
CU00670_10_SESS_U00670_10_0_0,U00670,SESS_U00670_10_0,2026-06-11 12:47:05,SU00670_10_SESS_U00670_10_0_0,P0065,3
CU00673_10_SESS_U00673_10_0_0,U00673,SESS_U00673_10_0,2026-06-11 18:17:04,SU00673_10_SESS_U00673_10_0_0,P0167,8
CU00674_10_SESS_U00674_10_0_0,U00674,SESS_U00674_10_0,2026-06-11 17:30:06,SU00674_10_SESS_U00674_10_0_0,P0563,1
CU00676_10_SESS_U00676_10_0_0,U00676,SESS_U00676_10_0,2026-06-11 15:17:25,SU00676_10_SESS_U00676_10_0_0,P0218,1
CU00679_10_SESS_U00679_10_0_0,U00679,SESS_U00679_10_0,2026-06-11 10:36:03,SU00679_10_SESS_U00679_10_0_0,P0004,1
CU00681_10_SESS_U00681_10_0_0,U00681,SESS_U00681_10_0,2026-06-11 07:25:08,SU00681_10_SESS_U00681_10_0_0,P0127,1
CU00681_10_SESS_U00681_10_0_1,U00681,SESS_U00681_10_0,2026-06-11 07:16:24,SU00681_10_SESS_U00681_10_0_1,P0028,1
CU00681_10_SESS_U00681_10_1_0,U00681,SESS_U00681_10_1,2026-06-11 15:57:23,SU00681_10_SESS_U00681_10_1_0,P0002,1
CU00682_10_SESS_U00682_10_0_0,U00682,SESS_U00682_10_0,2026-06-11 15:11:05,SU00682_10_SESS_U00682_10_0_0,P0062,1
CU00682_10_SESS_U00682_10_0_1,U00682,SESS_U00682_10_0,2026-06-11 16:39:06,SU00682_10_SESS_U00682_10_0_1,P0092,1
CU00683_10_SESS_U00683_10_0_0,U00683,SESS_U00683_10_0,2026-06-11 18:41:20,SU00683_10_SESS_U00683_10_0_0,P0246,1
CU00683_10_SESS_U00683_10_0_1,U00683,SESS_U00683_10_0,2026-06-11 19:33:04,SU00683_10_SESS_U00683_10_0_1,P0264,1
CU00684_10_SESS_U00684_10_1_0,U00684,SESS_U00684_10_1,2026-06-11 16:07:25,SU00684_10_SESS_U00684_10_1_0,P0009,5
CU00693_10_SESS_U00693_10_0_0,U00693,SESS_U00693_10_0,2026-06-11 09:20:20,SU00693_10_SESS_U00693_10_0_0,P0121,1
CU00693_10_SESS_U00693_10_0_1,U00693,SESS_U00693_10_0,2026-06-11 17:26:10,SU00693_10_SESS_U00693_10_0_1,P0565,1
CU00695_10_SESS_U00695_10_0_0,U00695,SESS_U00695_10_0,2026-06-11 07:23:15,SU00695_10_SESS_U00695_10_0_0,P0004,1
CU00705_10_SESS_U00705_10_0_0,U00705,SESS_U00705_10_0,2026-06-11 18:49:09,SU00705_10_SESS_U00705_10_0_0,P0205,1
CU00705_10_SESS_U00705_10_1_1,U00705,SESS_U00705_10_1,2026-06-11 10:05:20,SU00705_10_SESS_U00705_10_1_1,P0007,1
CU00706_10_SESS_U00706_10_0_0,U00706,SESS_U00706_10_0,2026-06-11 18:55:06,SU00706_10_SESS_U00706_10_0_0,P0013,1
CU00711_10_SESS_U00711_10_0_0,U00711,SESS_U00711_10_0,2026-06-11 08:38:05,SU00711_10_SESS_U00711_10_0_0,P0005,1
CU00713_10_SESS_U00713_10_0_1,U00713,SESS_U00713_10_0,2026-06-11 18:15:03,SU00713_10_SESS_U00713_10_0_1,P0055,1
CU00716_10_SESS_U00716_10_0_0,U00716,SESS_U00716_10_0,2026-06-11 08:48:11,SU00716_10_SESS_U00716_10_0_0,P0002,1
CU00719_10_SESS_U00719_10_0_0,U00719,SESS_U00719_10_0,2026-06-11 14:49:23,SU00719_10_SESS_U00719_10_0_0,P0021,1
CU00720_10_SESS_U00720_10_0_0,U00720,SESS_U00720_10_0,2026-06-11 16:45:24,SU00720_10_SESS_U00720_10_0_0,P0183,8
CU00720_10_SESS_U00720_10_0_1,U00720,SESS_U00720_10_0,2026-06-11 22:46:19,SU00720_10_SESS_U00720_10_0_1,P0156,4
CU00726_10_SESS_U00726_10_0_0,U00726,SESS_U00726_10_0,2026-06-11 10:26:16,SU00726_10_SESS_U00726_10_0_0,P0482,8
CU00737_10_SESS_U00737_10_0_0,U00737,SESS_U00737_10_0,2026-06-11 15:56:08,SU00737_10_SESS_U00737_10_0_0,P0207,4
CU00741_10_SESS_U00741_10_0_1,U00741,SESS_U00741_10_0,2026-06-11 09:37:25,SU00741_10_SESS_U00741_10_0_1,P0001,1
CU00752_10_SESS_U00752_10_0_1,U00752,SESS_U00752_10_0,2026-06-11 16:15:23,SU00752_10_SESS_U00752_10_0_1,P0024,1
CU00760_10_SESS_U00760_10_0_1,U00760,SESS_U00760_10_0,2026-06-11 14:38:24,SU00760_10_SESS_U00760_10_0_1,P0015,8
CU00761_10_SESS_U00761_10_0_0,U00761,SESS_U00761_10_0,2026-06-11 07:07:19,SU00761_10_SESS_U00761_10_0_0,P0060,3
CU00761_10_SESS_U00761_10_0_2,U00761,SESS_U00761_10_0,2026-06-11 09:55:16,SU00761_10_SESS_U00761_10_0_2,P0001,1
CU00763_10_SESS_U00763_10_0_1,U00763,SESS_U00763_10_0,2026-06-11 13:49:14,SU00763_10_SESS_U00763_10_0_1,P0330,8
CU00765_10_SESS_U00765_10_0_0,U00765,SESS_U00765_10_0,2026-06-11 19:38:07,SU00765_10_SESS_U00765_10_0_0,P0400,2
CU00769_10_SESS_U00769_10_0_0,U00769,SESS_U00769_10_0,2026-06-11 14:10:08,SU00769_10_SESS_U00769_10_0_0,P0119,1
CU00776_10_SESS_U00776_10_0_0,U00776,SESS_U00776_10_0,2026-06-11 16:40:06,SU00776_10_SESS_U00776_10_0_0,P0437,1
CU00780_10_SESS_U00780_10_0_0,U00780,SESS_U00780_10_0,2026-06-11 22:57:04,SU00780_10_SESS_U00780_10_0_0,P0003,1
CU00783_10_SESS_U00783_10_0_0,U00783,SESS_U00783_10_0,2026-06-11 21:45:21,SU00783_10_SESS_U00783_10_0_0,P0183,3
CU00793_10_SESS_U00793_10_0_0,U00793,SESS_U00793_10_0,2026-06-11 12:41:07,SU00793_10_SESS_U00793_10_0_0,P0017,8
CU00793_10_SESS_U00793_10_1_0,U00793,SESS_U00793_10_1,2026-06-11 08:41:12,SU00793_10_SESS_U00793_10_1_0,P0014,8
CU00793_10_SESS_U00793_10_1_1,U00793,SESS_U00793_10_1,2026-06-11 17:20:14,SU00793_10_SESS_U00793_10_1_1,P0330,5
CU00003_11_SESS_U00003_11_0_0,U00003,SESS_U00003_11_0,2026-06-12 08:55:10,SU00003_11_SESS_U00003_11_0_0,P0195,1
CU00005_11_SESS_U00005_11_1_1,U00005,SESS_U00005_11_1,2026-06-12 21:53:17,SU00005_11_SESS_U00005_11_1_1,P0050,1
CU00005_11_SESS_U00005_11_1_2,U00005,SESS_U00005_11_1,2026-06-12 20:06:04,SU00005_11_SESS_U00005_11_1_2,P0029,1
CU00009_11_SESS_U00009_11_0_0,U00009,SESS_U00009_11_0,2026-06-12 12:52:14,SU00009_11_SESS_U00009_11_0_0,P0005,1
CU00012_11_SESS_U00012_11_0_0,U00012,SESS_U00012_11_0,2026-06-12 19:42:09,SU00012_11_SESS_U00012_11_0_0,P0232,1
CU00017_11_SESS_U00017_11_0_0,U00017,SESS_U00017_11_0,2026-06-12 12:32:06,SU00017_11_SESS_U00017_11_0_0,P0670,1
CU00017_11_SESS_U00017_11_1_0,U00017,SESS_U00017_11_1,2026-06-12 20:07:16,SU00017_11_SESS_U00017_11_1_0,P0086,5
CU00020_11_SESS_U00020_11_0_0,U00020,SESS_U00020_11_0,2026-06-12 15:49:24,SU00020_11_SESS_U00020_11_0_0,P0004,1
CU00028_11_SESS_U00028_11_0_0,U00028,SESS_U00028_11_0,2026-06-12 17:33:22,SU00028_11_SESS_U00028_11_0_0,P0167,4
CU00028_11_SESS_U00028_11_0_1,U00028,SESS_U00028_11_0,2026-06-12 17:53:11,SU00028_11_SESS_U00028_11_0_1,P0288,4
CU00030_11_SESS_U00030_11_0_0,U00030,SESS_U00030_11_0,2026-06-12 09:59:21,SU00030_11_SESS_U00030_11_0_0,P0005,1
CU00033_11_SESS_U00033_11_0_1,U00033,SESS_U00033_11_0,2026-06-12 07:15:05,SU00033_11_SESS_U00033_11_0_1,P0032,3
CU00036_11_SESS_U00036_11_0_0,U00036,SESS_U00036_11_0,2026-06-12 14:54:05,SU00036_11_SESS_U00036_11_0_0,P0006,4
CU00038_11_SESS_U00038_11_0_0,U00038,SESS_U00038_11_0,2026-06-12 19:35:14,SU00038_11_SESS_U00038_11_0_0,P0006,1
CU00038_11_SESS_U00038_11_0_1,U00038,SESS_U00038_11_0,2026-06-12 21:26:11,SU00038_11_SESS_U00038_11_0_1,P0001,1
CU00052_11_SESS_U00052_11_0_0,U00052,SESS_U00052_11_0,2026-06-12 09:40:13,SU00052_11_SESS_U00052_11_0_0,P0487,1
CU00052_11_SESS_U00052_11_0_1,U00052,SESS_U00052_11_0,2026-06-12 17:05:25,SU00052_11_SESS_U00052_11_0_1,P0102,1
CU00053_11_SESS_U00053_11_0_0,U00053,SESS_U00053_11_0,2026-06-12 17:06:06,SU00053_11_SESS_U00053_11_0_0,P0263,1
CU00053_11_SESS_U00053_11_0_1,U00053,SESS_U00053_11_0,2026-06-12 14:21:05,SU00053_11_SESS_U00053_11_0_1,P0142,1
CU00055_11_SESS_U00055_11_0_0,U00055,SESS_U00055_11_0,2026-06-12 18:06:05,SU00055_11_SESS_U00055_11_0_0,P0074,1
CU00060_11_SESS_U00060_11_0_1,U00060,SESS_U00060_11_0,2026-06-12 19:17:07,SU00060_11_SESS_U00060_11_0_1,P0133,5
CU00061_11_SESS_U00061_11_0_0,U00061,SESS_U00061_11_0,2026-06-12 22:17:11,SU00061_11_SESS_U00061_11_0_0,P0048,1
CU00066_11_SESS_U00066_11_0_1,U00066,SESS_U00066_11_0,2026-06-12 09:51:19,SU00066_11_SESS_U00066_11_0_1,P0024,1
CU00077_11_SESS_U00077_11_0_0,U00077,SESS_U00077_11_0,2026-06-12 16:03:07,SU00077_11_SESS_U00077_11_0_0,P0146,1
CU00081_11_SESS_U00081_11_0_0,U00081,SESS_U00081_11_0,2026-06-12 16:09:20,SU00081_11_SESS_U00081_11_0_0,P0101,1
CU00086_11_SESS_U00086_11_0_1,U00086,SESS_U00086_11_0,2026-06-12 14:26:21,SU00086_11_SESS_U00086_11_0_1,P0002,1
CU00110_11_SESS_U00110_11_0_0,U00110,SESS_U00110_11_0,2026-06-12 20:19:05,SU00110_11_SESS_U00110_11_0_0,P0021,1
CU00112_11_SESS_U00112_11_0_0,U00112,SESS_U00112_11_0,2026-06-12 17:49:23,SU00112_11_SESS_U00112_11_0_0,P0001,1
CU00115_11_SESS_U00115_11_0_0,U00115,SESS_U00115_11_0,2026-06-12 09:06:17,SU00115_11_SESS_U00115_11_0_0,P0584,4
CU00115_11_SESS_U00115_11_0_1,U00115,SESS_U00115_11_0,2026-06-12 19:39:10,SU00115_11_SESS_U00115_11_0_1,P0254,5
CU00115_11_SESS_U00115_11_1_1,U00115,SESS_U00115_11_1,2026-06-12 19:17:08,SU00115_11_SESS_U00115_11_1_1,P0592,1
CU00115_11_SESS_U00115_11_1_2,U00115,SESS_U00115_11_1,2026-06-12 11:41:24,SU00115_11_SESS_U00115_11_1_2,P0083,1
CU00118_11_SESS_U00118_11_0_1,U00118,SESS_U00118_11_0,2026-06-12 16:51:10,SU00118_11_SESS_U00118_11_0_1,P0232,2
CU00118_11_SESS_U00118_11_0_2,U00118,SESS_U00118_11_0,2026-06-12 11:58:19,SU00118_11_SESS_U00118_11_0_2,P0048,1
CU00118_11_SESS_U00118_11_1_0,U00118,SESS_U00118_11_1,2026-06-12 08:00:13,SU00118_11_SESS_U00118_11_1_0,P0016,7
CU00118_11_SESS_U00118_11_1_1,U00118,SESS_U00118_11_1,2026-06-12 21:57:06,SU00118_11_SESS_U00118_11_1_1,P0081,1
CU00118_11_SESS_U00118_11_1_2,U00118,SESS_U00118_11_1,2026-06-12 19:29:07,SU00118_11_SESS_U00118_11_1_2,P0116,8
CU00127_11_SESS_U00127_11_0_0,U00127,SESS_U00127_11_0,2026-06-12 17:27:12,SU00127_11_SESS_U00127_11_0_0,P0161,1
CU00136_11_SESS_U00136_11_0_1,U00136,SESS_U00136_11_0,2026-06-12 16:32:23,SU00136_11_SESS_U00136_11_0_1,P0006,4
CU00140_11_SESS_U00140_11_0_0,U00140,SESS_U00140_11_0,2026-06-12 19:04:18,SU00140_11_SESS_U00140_11_0_0,P0101,4
CU00142_11_SESS_U00142_11_0_0,U00142,SESS_U00142_11_0,2026-06-12 18:19:24,SU00142_11_SESS_U00142_11_0_0,P0467,6
CU00142_11_SESS_U00142_11_0_1,U00142,SESS_U00142_11_0,2026-06-12 13:26:17,SU00142_11_SESS_U00142_11_0_1,P0001,1
CU00142_11_SESS_U00142_11_0_2,U00142,SESS_U00142_11_0,2026-06-12 19:41:23,SU00142_11_SESS_U00142_11_0_2,P0002,1
CU00148_11_SESS_U00148_11_0_0,U00148,SESS_U00148_11_0,2026-06-12 21:46:11,SU00148_11_SESS_U00148_11_0_0,P0002,1
CU00148_11_SESS_U00148_11_0_1,U00148,SESS_U00148_11_0,2026-06-12 18:28:16,SU00148_11_SESS_U00148_11_0_1,P0584,7
CU00149_11_SESS_U00149_11_1_0,U00149,SESS_U00149_11_1,2026-06-12 12:33:06,SU00149_11_SESS_U00149_11_1_0,P0011,2
CU00152_11_SESS_U00152_11_0_0,U00152,SESS_U00152_11_0,2026-06-12 08:19:10,SU00152_11_SESS_U00152_11_0_0,P0002,1
CU00159_11_SESS_U00159_11_0_1,U00159,SESS_U00159_11_0,2026-06-12 11:04:18,SU00159_11_SESS_U00159_11_0_1,P0584,1
CU00165_11_SESS_U00165_11_0_0,U00165,SESS_U00165_11_0,2026-06-12 10:52:04,SU00165_11_SESS_U00165_11_0_0,P0433,5
CU00176_11_SESS_U00176_11_0_1,U00176,SESS_U00176_11_0,2026-06-12 08:22:11,SU00176_11_SESS_U00176_11_0_1,P0134,1
CU00181_11_SESS_U00181_11_0_0,U00181,SESS_U00181_11_0,2026-06-12 11:53:12,SU00181_11_SESS_U00181_11_0_0,P0016,1
CU00194_11_SESS_U00194_11_0_0,U00194,SESS_U00194_11_0,2026-06-12 19:57:19,SU00194_11_SESS_U00194_11_0_0,P0006,1
CU00204_11_SESS_U00204_11_0_0,U00204,SESS_U00204_11_0,2026-06-12 19:38:17,SU00204_11_SESS_U00204_11_0_0,P0005,1
CU00209_11_SESS_U00209_11_0_0,U00209,SESS_U00209_11_0,2026-06-12 16:12:24,SU00209_11_SESS_U00209_11_0_0,P0034,1
CU00209_11_SESS_U00209_11_1_0,U00209,SESS_U00209_11_1,2026-06-12 13:10:15,SU00209_11_SESS_U00209_11_1_0,P0047,1
CU00209_11_SESS_U00209_11_1_1,U00209,SESS_U00209_11_1,2026-06-12 10:26:19,SU00209_11_SESS_U00209_11_1_1,P0009,5
CU00210_11_SESS_U00210_11_0_0,U00210,SESS_U00210_11_0,2026-06-12 11:17:22,SU00210_11_SESS_U00210_11_0_0,P0174,1
CU00210_11_SESS_U00210_11_0_1,U00210,SESS_U00210_11_0,2026-06-12 13:37:15,SU00210_11_SESS_U00210_11_0_1,P0120,7
CU00213_11_SESS_U00213_11_1_0,U00213,SESS_U00213_11_1,2026-06-12 09:03:18,SU00213_11_SESS_U00213_11_1_0,P0072,1
CU00214_11_SESS_U00214_11_0_0,U00214,SESS_U00214_11_0,2026-06-12 07:56:25,SU00214_11_SESS_U00214_11_0_0,P0181,1
CU00214_11_SESS_U00214_11_0_1,U00214,SESS_U00214_11_0,2026-06-12 18:43:03,SU00214_11_SESS_U00214_11_0_1,P0002,1
CU00214_11_SESS_U00214_11_0_2,U00214,SESS_U00214_11_0,2026-06-12 19:09:18,SU00214_11_SESS_U00214_11_0_2,P0006,1
CU00220_11_SESS_U00220_11_0_1,U00220,SESS_U00220_11_0,2026-06-12 20:22:14,SU00220_11_SESS_U00220_11_0_1,P0506,2
CU00221_11_SESS_U00221_11_0_0,U00221,SESS_U00221_11_0,2026-06-12 21:57:23,SU00221_11_SESS_U00221_11_0_0,P0079,1
CU00222_11_SESS_U00222_11_0_0,U00222,SESS_U00222_11_0,2026-06-12 19:08:04,SU00222_11_SESS_U00222_11_0_0,P0051,2
CU00224_11_SESS_U00224_11_1_0,U00224,SESS_U00224_11_1,2026-06-12 10:57:11,SU00224_11_SESS_U00224_11_1_0,P0183,1
CU00226_11_SESS_U00226_11_0_0,U00226,SESS_U00226_11_0,2026-06-12 08:16:11,SU00226_11_SESS_U00226_11_0_0,P0041,1
CU00226_11_SESS_U00226_11_1_0,U00226,SESS_U00226_11_1,2026-06-12 07:57:21,SU00226_11_SESS_U00226_11_1_0,P0001,1
CU00244_11_SESS_U00244_11_0_0,U00244,SESS_U00244_11_0,2026-06-12 22:32:20,SU00244_11_SESS_U00244_11_0_0,P0002,1
CU00247_11_SESS_U00247_11_0_0,U00247,SESS_U00247_11_0,2026-06-12 14:59:06,SU00247_11_SESS_U00247_11_0_0,P0076,2
CU00252_11_SESS_U00252_11_0_0,U00252,SESS_U00252_11_0,2026-06-12 08:31:24,SU00252_11_SESS_U00252_11_0_0,P0438,1
CU00252_11_SESS_U00252_11_0_1,U00252,SESS_U00252_11_0,2026-06-12 22:03:12,SU00252_11_SESS_U00252_11_0_1,P0132,1
CU00255_11_SESS_U00255_11_0_0,U00255,SESS_U00255_11_0,2026-06-12 17:56:15,SU00255_11_SESS_U00255_11_0_0,P0072,1
CU00256_11_SESS_U00256_11_0_0,U00256,SESS_U00256_11_0,2026-06-12 21:36:05,SU00256_11_SESS_U00256_11_0_0,P0016,7
CU00262_11_SESS_U00262_11_0_0,U00262,SESS_U00262_11_0,2026-06-12 17:52:23,SU00262_11_SESS_U00262_11_0_0,P0018,1
CU00262_11_SESS_U00262_11_0_1,U00262,SESS_U00262_11_0,2026-06-12 21:59:14,SU00262_11_SESS_U00262_11_0_1,P0017,8
CU00265_11_SESS_U00265_11_0_0,U00265,SESS_U00265_11_0,2026-06-12 18:45:15,SU00265_11_SESS_U00265_11_0_0,P0001,1
CU00270_11_SESS_U00270_11_0_0,U00270,SESS_U00270_11_0,2026-06-12 20:25:23,SU00270_11_SESS_U00270_11_0_0,P0427,5
CU00271_11_SESS_U00271_11_0_1,U00271,SESS_U00271_11_0,2026-06-12 20:04:20,SU00271_11_SESS_U00271_11_0_1,P0016,1
CU00271_11_SESS_U00271_11_0_2,U00271,SESS_U00271_11_0,2026-06-12 19:59:20,SU00271_11_SESS_U00271_11_0_2,P0075,1
CU00279_11_SESS_U00279_11_0_1,U00279,SESS_U00279_11_0,2026-06-12 15:29:03,SU00279_11_SESS_U00279_11_0_1,P0232,1
CU00284_11_SESS_U00284_11_0_0,U00284,SESS_U00284_11_0,2026-06-12 10:06:19,SU00284_11_SESS_U00284_11_0_0,P0126,2
CU00287_11_SESS_U00287_11_1_0,U00287,SESS_U00287_11_1,2026-06-12 17:18:09,SU00287_11_SESS_U00287_11_1_0,P0074,1
CU00293_11_SESS_U00293_11_0_0,U00293,SESS_U00293_11_0,2026-06-12 22:23:21,SU00293_11_SESS_U00293_11_0_0,P0044,1
CU00293_11_SESS_U00293_11_0_1,U00293,SESS_U00293_11_0,2026-06-12 16:18:25,SU00293_11_SESS_U00293_11_0_1,P0225,7
CU00293_11_SESS_U00293_11_0_2,U00293,SESS_U00293_11_0,2026-06-12 12:54:04,SU00293_11_SESS_U00293_11_0_2,P0028,7
CU00299_11_SESS_U00299_11_0_1,U00299,SESS_U00299_11_0,2026-06-12 17:31:03,SU00299_11_SESS_U00299_11_0_1,P0017,8
CU00299_11_SESS_U00299_11_0_2,U00299,SESS_U00299_11_0,2026-06-12 10:49:05,SU00299_11_SESS_U00299_11_0_2,P0001,1
CU00302_11_SESS_U00302_11_0_0,U00302,SESS_U00302_11_0,2026-06-12 16:48:07,SU00302_11_SESS_U00302_11_0_0,P0014,1
CU00303_11_SESS_U00303_11_0_0,U00303,SESS_U00303_11_0,2026-06-12 09:53:07,SU00303_11_SESS_U00303_11_0_0,P0061,2
CU00303_11_SESS_U00303_11_0_2,U00303,SESS_U00303_11_0,2026-06-12 19:05:07,SU00303_11_SESS_U00303_11_0_2,P0125,1
CU00305_11_SESS_U00305_11_0_1,U00305,SESS_U00305_11_0,2026-06-12 17:18:05,SU00305_11_SESS_U00305_11_0_1,P0002,1
CU00310_11_SESS_U00310_11_0_0,U00310,SESS_U00310_11_0,2026-06-12 07:16:06,SU00310_11_SESS_U00310_11_0_0,P0007,1
CU00310_11_SESS_U00310_11_0_1,U00310,SESS_U00310_11_0,2026-06-12 15:01:12,SU00310_11_SESS_U00310_11_0_1,P0142,6
CU00319_11_SESS_U00319_11_0_0,U00319,SESS_U00319_11_0,2026-06-12 15:41:23,SU00319_11_SESS_U00319_11_0_0,P0076,6
CU00321_11_SESS_U00321_11_0_0,U00321,SESS_U00321_11_0,2026-06-12 07:26:18,SU00321_11_SESS_U00321_11_0_0,P0227,1
CU00330_11_SESS_U00330_11_0_0,U00330,SESS_U00330_11_0,2026-06-12 09:52:09,SU00330_11_SESS_U00330_11_0_0,P0065,3
CU00337_11_SESS_U00337_11_0_0,U00337,SESS_U00337_11_0,2026-06-12 22:37:23,SU00337_11_SESS_U00337_11_0_0,P0014,8
CU00339_11_SESS_U00339_11_0_0,U00339,SESS_U00339_11_0,2026-06-12 07:44:24,SU00339_11_SESS_U00339_11_0_0,P0074,5
CU00340_11_SESS_U00340_11_0_1,U00340,SESS_U00340_11_0,2026-06-12 22:10:22,SU00340_11_SESS_U00340_11_0_1,P0009,1
CU00341_11_SESS_U00341_11_0_0,U00341,SESS_U00341_11_0,2026-06-12 20:32:08,SU00341_11_SESS_U00341_11_0_0,P0040,8
CU00344_11_SESS_U00344_11_0_0,U00344,SESS_U00344_11_0,2026-06-12 17:31:05,SU00344_11_SESS_U00344_11_0_0,P0131,8
CU00348_11_SESS_U00348_11_0_0,U00348,SESS_U00348_11_0,2026-06-12 19:59:11,SU00348_11_SESS_U00348_11_0_0,P0125,8
CU00351_11_SESS_U00351_11_0_0,U00351,SESS_U00351_11_0,2026-06-12 16:26:22,SU00351_11_SESS_U00351_11_0_0,P0080,7
CU00358_11_SESS_U00358_11_0_0,U00358,SESS_U00358_11_0,2026-06-12 08:52:19,SU00358_11_SESS_U00358_11_0_0,P0109,1
CU00370_11_SESS_U00370_11_0_0,U00370,SESS_U00370_11_0,2026-06-12 12:17:12,SU00370_11_SESS_U00370_11_0_0,P0028,1
CU00371_11_SESS_U00371_11_0_0,U00371,SESS_U00371_11_0,2026-06-12 22:06:22,SU00371_11_SESS_U00371_11_0_0,P0032,2
CU00374_11_SESS_U00374_11_0_0,U00374,SESS_U00374_11_0,2026-06-12 17:57:13,SU00374_11_SESS_U00374_11_0_0,P0002,1
CU00375_11_SESS_U00375_11_0_0,U00375,SESS_U00375_11_0,2026-06-12 15:01:21,SU00375_11_SESS_U00375_11_0_0,P0181,1
